Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2019-05-28 21:26:29,"Push Tag 1/3",1h 17min,"Triceps Extension (Dumbbell)",1,20.0,8,0,0,"",,
2019-05-28 21:26:29,"Push Tag 1/3",1h 17min,"Triceps Extension (Dumbbell)",2,20.0,8,0,0,,,
2019-05-28 21:26:29,"Push Tag 1/3",1h 17min,"Triceps Extension (Dumbbell)",3,20.0,10,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Bench Press (Barbell)",1,50.0,8,0,0,"","",
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Bench Press (Barbell)",2,50.0,6,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Bench Press (Barbell)",3,50.0,7,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Incline Bench Press (Barbell)",1,40.0,7,0,0,"",,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Incline Bench Press (Barbell)",2,40.0,5,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Incline Bench Press (Barbell)",3,40.0,4,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Overhead Press (Barbell)",1,25.0,7,0,0,"",,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Overhead Press (Barbell)",2,25.0,5,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Overhead Press (Barbell)",3,20.0,8,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Overhead Press (Barbell)",4,20.0,8,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Lateral Raise (Dumbbell)",1,20.0,8,0,0,"",,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Dip (Assisted)",1,19.0,7,0,0,"",,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Dip (Assisted)",2,19.0,7,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Dip (Assisted)",3,19.0,8,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Extension",1,20.0,6,0,0,"",,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Extension",2,20.0,6,0,0,,,
2019-06-02 23:36:52,"Push Tag 1/3",1h 40min,"Triceps Extension",3,17.5,8,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Lat Pulldown (Cable)",1,59.5,6,0,0,"","",
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Lat Pulldown (Cable)",2,59.5,5,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Lat Pulldown (Cable)",3,57.0,7,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"hinter Schultern",1,15.0,9,0,0,"",,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"hinter Schultern",2,15.0,9,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"hinter Schultern",3,15.0,9,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Hammer Curl (Dumbbell)",1,35.0,6,0,0,"",,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Hammer Curl (Dumbbell)",2,35.0,5,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Hammer Curl (Dumbbell)",3,30.0,10,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Hammer Curl (Dumbbell)",4,30.0,8,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Bicep Curl (Dumbbell)",1,30.0,8,0,0,"",,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Bicep Curl (Dumbbell)",2,30.0,6,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Reverse Curl (Barbell)",1,15.0,8,0,0,"",,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Reverse Curl (Barbell)",2,15.0,8,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Reverse Curl (Barbell)",3,15.0,8,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Incline Curl (Dumbbell)",1,20.0,7,0,0,"",,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Incline Curl (Dumbbell)",2,20.0,6,0,0,,,
2019-06-03 21:46:24,"Pull Tag 2/3",1h 15min,"Incline Curl (Dumbbell)",3,15.0,9,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Bench Press (Barbell)",1,55.0,6,0,0,"","",
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Bench Press (Barbell)",2,55.0,4,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Bench Press (Barbell)",3,50.0,8,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Incline Bench Press (Barbell)",1,40.0,8,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Incline Bench Press (Barbell)",2,40.0,7,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Incline Bench Press (Barbell)",3,40.0,5,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Chest Fly",1,65.0,9,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Chest Fly",2,65.0,9,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Chest Fly",3,65.0,7,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Lateral Raise (Dumbbell)",1,20.0,8,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Lateral Raise (Dumbbell)",2,20.0,8,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Lateral Raise (Dumbbell)",3,20.0,8,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Dip (Assisted)",1,19.0,8,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Dip (Assisted)",2,12.0,5,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Dip (Assisted)",3,12.0,8,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension",1,20.0,8,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension",2,20.0,8,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension",3,20.0,6,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension (Dumbbell)",1,22.5,6,0,0,"",,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension (Dumbbell)",2,20.0,12,0,0,,,
2019-06-04 23:16:57,"Push Tag 1/3",1h 25min,"Triceps Extension (Dumbbell)",3,20.0,10,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Lat Pulldown (Cable)",1,67.0,4,0,0,"","",
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Lat Pulldown (Cable)",2,59.5,7,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Lat Pulldown (Cable)",3,59.5,7,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"hinter Schultern",1,15.0,9,0,0,"",,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"hinter Schultern",2,15.0,9,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"hinter Schultern",3,15.0,9,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Hammer Curl (Dumbbell)",1,35.0,7,0,0,"",,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Hammer Curl (Dumbbell)",2,35.0,7,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Hammer Curl (Dumbbell)",3,35.0,6,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Hammer Curl (Dumbbell)",4,30.0,10,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Bicep Curl (Dumbbell)",1,30.0,7,0,0,"",,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Bicep Curl (Dumbbell)",2,30.0,7,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Bicep Curl (Dumbbell)",3,30.0,5,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Reverse Curl (Barbell)",1,15.0,9,0,0,"",,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Reverse Curl (Barbell)",2,15.0,9,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Reverse Curl (Barbell)",3,15.0,8,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Incline Curl (Dumbbell)",1,20.0,7,0,0,"",,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Incline Curl (Dumbbell)",2,20.0,7,0,0,,,
2019-06-06 22:28:15,"Pull Tag 2/3",1h 9min,"Incline Curl (Dumbbell)",3,15.0,7,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Bench Press (Barbell)",1,55.0,9,0,0,"","",
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Bench Press (Barbell)",2,55.0,6,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Bench Press (Barbell)",3,55.0,5,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Incline Bench Press (Barbell)",1,40.0,8,0,0,"",,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Incline Bench Press (Barbell)",2,40.0,6,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Incline Bench Press (Barbell)",3,40.0,7,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Lateral Raise (Dumbbell)",1,25.0,4,0,0,"",,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Lateral Raise (Dumbbell)",2,20.0,10,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Lateral Raise (Dumbbell)",3,20.0,9,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Dip (Assisted)",1,19.0,8,0,0,"",,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Dip (Assisted)",2,12.0,4,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Dip (Assisted)",3,12.0,4,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Extension",1,20.0,7,0,0,"",,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Extension",2,20.0,8,0,0,,,
2019-06-10 22:50:24,"Push Tag 1/3",57min,"Triceps Extension",3,20.0,7,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Lat Pulldown (Cable)",1,59.5,6,0,0,"","",
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Lat Pulldown (Cable)",2,59.5,5,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Lat Pulldown (Cable)",3,59.5,5,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"hinter Schultern",1,15.0,11,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"hinter Schultern",2,20.0,4,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"hinter Schultern",3,15.0,5,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Hammer Curl (Dumbbell)",1,35.0,9,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Hammer Curl (Dumbbell)",2,35.0,7,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Hammer Curl (Dumbbell)",3,35.0,7,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Hammer Curl (Dumbbell)",4,35.0,3,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Bicep Curl (Dumbbell)",1,30.0,8,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Incline Curl (Dumbbell)",1,20.0,7,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Incline Curl (Dumbbell)",2,20.0,7,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Incline Curl (Dumbbell)",3,20.0,7,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Reverse Curl (Barbell)",1,20.0,5,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Reverse Curl (Barbell)",2,15.0,10,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Reverse Curl (Barbell)",3,15.0,8,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Pull Up",1,0.0,4,0,0,"",,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Pull Up",2,0.0,5,0,0,,,
2019-06-11 22:01:01,"Pull Tag 2/3",1h 19min,"Pull Up",3,0.0,4,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Bench Press (Barbell)",1,60.0,4,0,0,"","",
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Bench Press (Barbell)",2,55.0,7,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Bench Press (Barbell)",3,55.0,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Incline Bench Press (Barbell)",1,40.0,6,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Incline Bench Press (Barbell)",2,40.0,7,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Incline Bench Press (Barbell)",3,40.0,5,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Chest Fly",1,65.0,8,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Chest Fly",2,65.0,7,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Chest Fly",3,65.0,8,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Overhead Press (Barbell)",1,25.0,6,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Overhead Press (Barbell)",2,25.0,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Overhead Press (Barbell)",3,25.0,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Lateral Raise (Dumbbell)",1,20.0,8,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Lateral Raise (Dumbbell)",2,20.0,7,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Lateral Raise (Dumbbell)",3,20.0,8,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Dip (Assisted)",1,19.0,8,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Dip (Assisted)",2,19.0,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension",1,22.5,7,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension",2,22.5,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension",3,22.5,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension (Dumbbell)",1,20.0,10,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension (Dumbbell)",2,20.0,10,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Triceps Extension (Dumbbell)",3,20.0,10,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Hanging Leg Raise",1,0.0,6,0,0,"",,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Hanging Leg Raise",2,0.0,6,0,0,,,
2019-06-12 21:31:08,"Push Tag 1/3",1h 26min,"Hanging Leg Raise",3,0.0,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Deadlift (Barbell)",1,45.0,6,0,0,"","",
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Deadlift (Barbell)",2,45.0,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Deadlift (Barbell)",3,45.0,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",1,67.0,4,0,0,"",,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",2,59.5,7,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",3,59.5,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"hinter Schultern",1,20.0,7,0,0,"",,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"hinter Schultern",2,20.0,7,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"hinter Schultern",3,20.0,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Hammer Curl (Dumbbell)",1,35.0,9,0,0,"",,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Hammer Curl (Dumbbell)",2,35.0,5,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Hammer Curl (Dumbbell)",3,35.0,6,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Hammer Curl (Dumbbell)",4,35.0,5,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Bicep Curl (Dumbbell)",1,30.0,9,0,0,"",,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Bicep Curl (Dumbbell)",2,30.0,7,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Bicep Curl (Dumbbell)",3,30.0,7,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Reverse Curl (Barbell)",1,20.0,4,0,0,"",,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Reverse Curl (Barbell)",2,15.0,8,0,0,,,
2019-06-13 23:29:04,"Pull Tag 2/3",1h,"Reverse Curl (Barbell)",3,15.0,7,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Bench Press (Barbell)",1,55.0,7,0,0,"","",
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Bench Press (Barbell)",2,55.0,4,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Bench Press (Barbell)",3,55.0,4,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Incline Bench Press (Barbell)",1,40.0,8,0,0,"",,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Incline Bench Press (Barbell)",2,40.0,7,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Incline Bench Press (Barbell)",3,40.0,4,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Lateral Raise (Dumbbell)",1,25.0,8,0,0,"",,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Lateral Raise (Dumbbell)",2,20.0,9,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Lateral Raise (Dumbbell)",3,20.0,9,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Triceps Dip (Assisted)",1,19.0,9,0,0,"",,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Triceps Extension",1,22.5,7,0,0,"",,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Triceps Extension",2,22.5,7,0,0,,,
2019-06-16 21:53:12,"Push Tag 1/3",39min,"Triceps Extension",3,22.5,6,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Deadlift (Barbell)",1,50.0,5,0,0,"","",
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Deadlift (Barbell)",2,50.0,4,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Deadlift (Barbell)",3,50.0,4,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Lat Pulldown (Cable)",1,67.0,4,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Lat Pulldown (Cable)",2,59.5,7,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Lat Pulldown (Cable)",3,59.5,6,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"hinter Schultern",1,20.0,7,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"hinter Schultern",2,20.0,8,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"hinter Schultern",3,20.0,7,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Hammer Curl (Dumbbell)",1,40.0,6,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Hammer Curl (Dumbbell)",2,35.0,10,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Hammer Curl (Dumbbell)",3,35.0,9,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Hammer Curl (Dumbbell)",4,35.0,5,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Bicep Curl (Dumbbell)",1,25.0,10,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Bicep Curl (Dumbbell)",2,30.0,5,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Bicep Curl (Dumbbell)",3,30.0,3,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Incline Curl (Dumbbell)",1,20.0,8,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Incline Curl (Dumbbell)",2,20.0,6,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Incline Curl (Dumbbell)",3,20.0,8,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Reverse Curl (Barbell)",1,20.0,3,0,0,"",,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Reverse Curl (Barbell)",2,15.0,7,0,0,,,
2019-06-17 22:11:51,"Pull Tag 2/3",1h 33min,"Reverse Curl (Barbell)",3,15.0,4,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Bench Press (Barbell)",1,60.0,5,0,0,"","",
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Bench Press (Barbell)",2,60.0,5,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Bench Press (Barbell)",3,60.0,5,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Incline Bench Press (Barbell)",1,40.0,8,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Incline Bench Press (Barbell)",2,40.0,8,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Incline Bench Press (Barbell)",3,40.0,8,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Chest Fly",1,65.0,8,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Chest Fly",2,65.0,8,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Chest Fly",3,65.0,6,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Chest Fly",4,57.5,6,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Lateral Raise (Dumbbell)",1,25.0,8,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Lateral Raise (Dumbbell)",2,25.0,6,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Lateral Raise (Dumbbell)",3,25.0,6,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension",1,22.5,6,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension",2,22.5,7,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension",3,22.5,7,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension (Dumbbell)",1,20.0,8,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension (Dumbbell)",2,20.0,10,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Triceps Extension (Dumbbell)",3,22.5,8,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Decline Crunch",1,0.0,8,0,0,"",,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Decline Crunch",2,0.0,8,0,0,,,
2019-06-18 21:52:04,"Push Tag 1/3",1h 39min,"Decline Crunch",3,0.0,8,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Squat (Barbell)",1,20.0,8,0,0,"","",
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Squat (Barbell)",2,20.0,6,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Squat (Barbell)",3,20.0,7,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Squat (Barbell)",4,20.0,5,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Extension (Machine)",1,57.5,8,0,0,"",,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Extension (Machine)",2,57.5,10,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Extension (Machine)",3,57.5,7,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Curl",1,35.0,5,0,0,"",,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Curl",2,35.0,12,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Leg Curl",3,50.0,10,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Calf Raise sitting",1,20.0,9,0,0,"",,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Calf Raise sitting",2,20.0,9,0,0,,,
2019-06-19 21:25:30,"Legs Tag 3/3",50min,"Calf Raise sitting",3,20.0,10,0,0,,,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Deadlift (Barbell)",1,50.0,5,0,0,"","",
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Deadlift (Barbell)",2,50.0,5,0,0,,,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Deadlift (Barbell)",3,50.0,5,0,0,,,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",1,59.5,6,0,0,"",,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",2,59.5,7,0,0,,,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"Lat Pulldown (Cable)",3,57.0,6,0,0,,,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"hinter Schultern",1,20.0,7,0,0,"",,
2019-06-21 12:06:02,"Pull Tag 2/3",1h,"hinter Schultern",2,20.0,7,0,0,,,
